"report_id","date_time","police_beat","street_no","street_dir","street_name","street_type","cross_st_dir","cross_st_name","cross_st_type","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"170265","2017-01-06 13:20:00","243","8900"," ","CAM SANTA FE"," "," "," "," ","21453C","VC","RED ARROWDO NOT ENTER INTERSECTION","4","0",""
"175065","2017-01-06 13:45:00","451","2100"," ","54TH","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"170291","2017-01-06 13:53:00","932","12600","N","TORREY PINES","ROAD"," "," "," ","21760(C)","VC","UNSAFE PASSING WITHIN THREE FEET OF BICYCLIST","1","0",""
"170255","2017-01-06 14:00:00","325","8500"," ","MISSION GORGE","ROAD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"170224","2017-01-06 14:50:00","326","4500"," ","COLLWOOD","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170228","2017-01-06 15:00:00","623","2200"," ","HOTEL","CIRCLE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170543","2017-01-06 15:03:00","124","2400"," ","TORREY PINES","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170241","2017-01-06 15:34:00","122","0"," ","I-5 SB"," "," ","MISSION BAY","DRIVE","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"170256","2017-01-06 16:35:00","315","2100"," ","STATION VILLAGE","WAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"170216","2017-01-06 16:45:00","825","4700"," ","KENSINGTON","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170752","2017-01-06 17:00:00","623","7000"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170246","2017-01-06 17:20:00","524","600"," ","BROADWAY"," "," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"170201","2017-01-06 17:20:00","111","4500"," ","MANITOU","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170324","2017-01-06 18:13:00","431","1000"," ","EUCLID","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170250","2017-01-06 18:25:00","838","3900"," ","WABASH","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"170475","2017-01-06 18:27:00","934","6000"," ","CARMEL VALLEY","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"170275","2017-01-06 19:19:00","113","3000"," ","CONNER","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170240","2017-01-06 20:41:00","114","4500"," ","CLAIREMONT","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"170219","2017-01-06 20:52:00","315","7400"," ","FRIARS","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170276","2017-01-06 21:22:00","627","4200"," ","04TH","AVENUE"," "," "," ","2800","VC","FAIL OR REFUSE TO COMPLY W/ LAWFUL ORDER SIGNAL PEACE OFFICER","0","0","MISDEMEANOR"
"170268","2017-01-06 22:51:00","824","4500"," ","MONTEZUMA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170260","2017-01-06 23:30:00","235","18400"," ","SAN PASQUAL VALLEY","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"170274","2017-01-07 02:50:00","115","6400"," ","EDMONTON","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"171740","2017-01-07 03:05:00","437","6600"," ","CRABTREE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172683","2017-01-07 07:15:00","522","0"," ","FRONT","STREET","W","HARBOR","DRIVE","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170252","2017-01-07 07:48:00","611","3700"," ","CAM DEL RIO"," "," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","1","0",""
"170273","2017-01-07 08:38:00","124","8000"," ","EL PASEO GRANDE"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170448","2017-01-07 11:20:00","723","3400"," ","VIA TONGA"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170352","2017-01-07 12:30:00","621","6600"," ","KELLY","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170262","2017-01-07 13:02:00","242","10300"," ","CAM RUIZ"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170239","2017-01-07 14:06:00","113","4400"," ","MORAGA","AVENUE"," "," "," ","22517","VC","OPENING AND CLOSING DOORS","1","0",""
"170785","2017-01-07 14:30:00","723","3100"," ","IRIS","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170267","2017-01-07 16:30:00","627","500"," ","ROBINSON","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"170207","2017-01-07 16:45:00","723","3500"," ","ROSA LINDA","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170223","2017-01-07 17:10:00","313","7300"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170249","2017-01-07 17:47:00","813","0"," ","GRANADA","AVENUE"," ","NORTH PARK","WAY","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"170227","2017-01-07 18:00:00","614","4900"," ","NEWPORT","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170234","2017-01-07 19:06:00","821","4400"," ","COLLEGE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"170204","2017-01-07 19:20:00","514","600"," ","24TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170582","2017-01-07 20:07:00","321","4300"," ","ALVARADO CANYON","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170202","2017-01-07 20:18:00","111","7800"," ","STALMER","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"170222","2017-01-07 21:00:00","313","7300"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170281","2017-01-07 21:30:00","524","700"," ","F","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170345","2017-01-07 22:00:00","628","1000"," ","ALBERTA","PLACE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170544","2017-01-07 22:12:00","123","1600"," ","WEST MISSION BAY","DRIVE"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0",""
"170310","2017-01-08 00:00:00","621","2100"," ","BURROUGHS","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170211","2017-01-08 00:01:00","811","3100"," ","ADAMS","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170237","2017-01-08 00:17:00","122","2700"," ","GARNET","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"170303","2017-01-08 00:30:00","446","0"," ","47TH","STREET"," "," IMPERIAL AV","AVENUE","22450","VC","STOP REQUIREMENTS","2","0",""
"170210","2017-01-08 00:35:00","827","0"," ","WIGHTMAN","STREET"," ","WINONA","AVENUE","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170516","2017-01-08 00:57:00","621","2500"," ","GENESEE","AVENUE"," "," "," ","22107","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170212","2017-01-08 02:00:00","826","4800"," ","ORANGE","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170245","2017-01-08 02:10:00","517","1100"," ","25TH","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"170336","2017-01-08 02:55:00","821","4900"," ","70TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170208","2017-01-08 03:00:00","712","3500"," ","DEAVER","LANE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170214","2017-01-08 03:13:00","832","4200"," ","EL CAJON","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170469","2017-01-08 05:40:00","438","6000"," ","PARKSIDE","AVENUE"," "," "," ","21460A","VC","DRIVING TO LEFT OF DOUBLE SOLID LINES","1","0","MISDEMEANOR"
"170236","2017-01-08 10:10:00","124","6900"," ","LA JOLLA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"170306","2017-01-08 11:08:00","436","7200"," ","JAMACHA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170290","2017-01-08 11:34:00","116","4100"," ","BALBOA","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"170263","2017-01-08 11:45:00","233","12300"," ","BLACK MTN","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"170238","2017-01-08 12:15:00","116","2900"," ","MORENA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"170248","2017-01-08 12:28:00","813","3600"," ","NILE","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"170288","2017-01-08 13:06:00","934","12400"," ","EL CAMINO REAL"," "," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"170266","2017-01-08 13:25:00","813","3600"," ","NILE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170348","2017-01-08 13:42:00","611","3600"," ","SPORTS ARENA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170283","2017-01-08 14:55:00","611","2800"," ","WOMBLE","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"170282","2017-01-08 15:00:00","627","3900"," ","VERMONT","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170203","2017-01-08 15:00:00","517","1000"," ","25TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170244","2017-01-08 15:15:00","512","700","S","30TH","STREET"," "," "," ","21800A","VC","UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN","1","0",""
"170604","2017-01-08 15:17:00","124","3200"," ","LA JOLLA VILLAGE","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","5","0",""
"170269","2017-01-08 16:30:00","614","1800"," ","EBERS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170349","2017-01-08 17:55:00","123","500"," ","SEA WORLD","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170226","2017-01-08 18:04:00","613","1500"," ","GUIZOT","STREET"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"170312","2017-01-08 18:15:00","311","3600"," ","MURPHY CANYON","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170323","2017-01-08 18:25:00","813","4400"," ","BOUNDARY","STREET"," "," "," ","21750","VC","OVERTAKE AND PASS TO LEFT","0","0","MISDEMEANOR"
"170297","2017-01-08 21:30:00","834","4300"," ","UNIVERSITY","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0","MISDEMEANOR"
"170480","2017-01-08 23:20:00","524","1000"," ","BROADWAY"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"171280","2017-01-09 00:01:00","124","3200"," ","HOLIDAY","COURT"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"171744","2017-01-09 02:10:00","813","2800"," ","EL CAJON","BOULEVARD"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","1","0","MISDEMEANOR"
"170304","2017-01-09 03:17:00","712","200"," ","WILLOW","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170508","2017-01-09 05:50:00","243","9900"," ","POMERADO","ROAD"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","1","0",""
"170286","2017-01-09 10:07:00","934","4600"," ","CARMEL MTN","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"171776","2017-01-09 10:25:00","813","4100"," ","OHIO","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170379","2017-01-09 10:30:00","311","3200"," ","MOBLEY","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170272","2017-01-09 11:00:00","124","300"," ","MIDWAY","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170671","2017-01-09 11:40:00","527","2300"," ","PACIFIC","HIGHWAY"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170302","2017-01-09 11:46:00","723","800"," ","PICADOR","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170292","2017-01-09 12:16:00","313","8800"," ","COMPLEX","DRIVE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"170326","2017-01-09 13:30:00","936","13800"," ","CARMEL VALLEY","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"170680","2017-01-09 14:00:00","518","2900"," ","GRAPE","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170327","2017-01-09 14:33:00","437","1200"," ","BRIARWOOD","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"170437","2017-01-09 16:15:00","813","0"," ","MONROE","AVENUE"," ","UTAH","STREET","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","1","0",""
"170289","2017-01-09 16:23:00","527","1600"," ","PACIFIC","HIGHWAY"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"170733","2017-01-09 17:20:00","321","5900"," ","RANCHO MISSION","ROAD"," "," "," ","21954(B)","VC","DRIVER CARE ON ROADWAY","2","0",""
"171175","2017-01-09 17:30:00","313","8400"," ","CLAIREMONT"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170287","2017-01-09 17:30:00","934","13400"," ","PACIFIC HIGHLANDS","PARKWAY"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"171174","2017-01-09 18:30:00","122","2700"," ","GARNET","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170397","2017-01-09 22:00:00","613","4600"," ","WEST POINT LOMA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170322","2017-01-09 23:20:00","837","1400"," ","CACTUS RIDGE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170405","2017-01-10 00:01:00","512","2800"," ","COMMERCIAL","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170309","2017-01-10 00:01:00","321","6500"," ","REFLECTION","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170545","2017-01-10 01:16:00","839","3800"," ","36TH","STREET"," "," "," ","22515B","VC","LEAVING BRAKES OFF ON UNATTENDED AUTOMOBILE","1","0",""
"170569","2017-01-10 04:49:00","521","1600"," ","IMPERIAL","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170506","2017-01-10 05:14:00","613","4600"," ","WEST POINT LOMA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170369","2017-01-10 07:43:00","813","2800"," ","REDWOOD","STREET"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"170351","2017-01-10 11:47:00","234","16700"," ","BERNARDO CENTER","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170325","2017-01-10 11:47:00","934","5900"," ","VILLAGE","WAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"170613","2017-01-10 13:06:00","713","2000"," ","BRITANNIA","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"170493","2017-01-10 13:14:00","512","3200"," ","OCEAN VIEW","BOULEVARD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"170328","2017-01-10 13:18:00","451","2900"," ","54TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170344","2017-01-10 13:25:00","451","1600"," ","EUCLID","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170511","2017-01-10 16:00:00","451","6500"," ","COLLEGE GROVE","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"170308","2017-01-10 16:10:00","621","2500"," ","GENESEE","AVENUE"," "," "," ","215(A)","PC","CARJACKING","0","0","MISDEMEANOR"
"170385","2017-01-10 16:27:00","931","10100"," ","CARROLL CANYON","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"170384","2017-01-10 17:43:00","931","6000"," ","MIRAMAR","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0","MISDEMEANOR"
"170332","2017-01-10 18:04:00","627","3800"," ","10TH","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"170331","2017-01-10 18:11:00","241","10000"," ","MIRAMAR","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170311","2017-01-10 18:51:00","126","10600"," ","SCIENCE CENTER","DRIVE"," "," "," ","21952","VC","RIGHT OF WAY ON SIDEWALK","1","0","MISDEMEANOR"
"170330","2017-01-10 19:25:00","111","5600"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"170459","2017-01-10 20:50:00","521","0"," ","16TH","STREET"," ","G","STREET","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"170334","2017-01-10 20:56:00","611","3200"," ","MIDWAY","DRIVE"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"170342","2017-01-10 22:00:00","122","4500"," ","BAYARD","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"170329","2017-01-10 22:29:00","323","6700"," ","DEL CERRO","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"170409","2017-01-11 00:01:00","623","500"," ","HOTEL","CIRCLE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172430","2017-01-11 02:15:00","523","300"," ","05TH","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170362","2017-01-11 06:59:00","312","5000"," ","SANTO","ROAD"," "," "," ","21955","VC","CROSSING BETWEEN CONTROLLED INTERSECTIONS","1","0",""
"170358","2017-01-11 07:57:00","531","3100"," ","06TH","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"170436","2017-01-11 08:20:00","521","1500"," ","E","STREET"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","1","0",""
"170764","2017-01-11 09:37:00","315","7700"," ","FRIARS","ROAD"," "," "," ","21451A","VC","VEHICULAR TRAFFIC GREEN LIGHT","1","0",""
"170387","2017-01-11 10:30:00","521","1200"," ","17TH","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","0","0",""
"170492","2017-01-11 11:33:00","831","4600"," ","ORANGE","AVENUE"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"171562","2017-01-11 11:48:00","233","9300"," ","TWIN TRAILS","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","3","0",""
"170527","2017-01-11 12:30:00","234","12200"," ","SAUCILLO"," "," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0","MISDEMEANOR"
"170457","2017-01-11 12:30:00","821","6900"," ","EL CAJON","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170355","2017-01-11 12:34:00","122","4200"," ","INGRAHAM","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","2","0",""
"170483","2017-01-11 12:45:00","451","1600"," ","EUCLID","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"171181","2017-01-11 13:46:00","324","8600"," ","LAKE MURRAY","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"170377","2017-01-11 14:25:00","511","0","S","26TH","STREET"," ","NATIONAL","AVENUE","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"170363","2017-01-11 14:54:00","627","400"," ","BROOKES","AVENUE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"170354","2017-01-11 15:10:00","122","1000"," ","LAW","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"170365","2017-01-11 15:15:00","246","10900"," ","SCRIPPS POWAY","PARKWAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"170356","2017-01-11 15:25:00","836","2800"," ","46TH","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"170353","2017-01-11 16:02:00","242","8300"," ","WESTMORE","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","4","0","MISDEMEANOR"
"170367","2017-01-11 17:00:00","242","8900"," ","MIRA MESA","BOULEVARD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","4","0",""
